video_id,url,title,channel,claim_number,claim,narrative
YRK9jVNfyj0,https://www.youtube.com/watch?v=YRK9jVNfyj0,What I eat in a day for hormone balance (as a nutritionist),Hannah Malu,178,"Chia seeds are amazing for omega-3, which is important for hormone health.",Ingredient Benefit / Evidence-Based
YRK9jVNfyj0,https://www.youtube.com/watch?v=YRK9jVNfyj0,What I eat in a day for hormone balance (as a nutritionist),Hannah Malu,179,"Psyllium husks provide extra fiber, which is very important for stable blood sugar.",Ingredient Benefit / Evidence-Based
YRK9jVNfyj0,https://www.youtube.com/watch?v=YRK9jVNfyj0,What I eat in a day for hormone balance (as a nutritionist),Hannah Malu,180,Ceylon cinnamon is very anti-inflammatory.,Ingredient Benefit / Evidence-Based
YRK9jVNfyj0,https://www.youtube.com/watch?v=YRK9jVNfyj0,What I eat in a day for hormone balance (as a nutritionist),Hannah Malu,181,"Messing up hormone health in the past (e.g., losing period for 2 years, crazy cortisol levels) is a common situation for women, and recovery involves being gentle and taking care of hormone health.",Personal Experience / Cautionary / Motivational
YRK9jVNfyj0,https://www.youtube.com/watch?v=YRK9jVNfyj0,What I eat in a day for hormone balance (as a nutritionist),Hannah Malu,182,"It is advised by experts to eat and do things that help all hormones (estrogen, progesterone, testosterone, cortisol, insulin) balance themselves out, not just a few, because they work together as a system.",Expert Advice / Holistic View
YRK9jVNfyj0,https://www.youtube.com/watch?v=YRK9jVNfyj0,What I eat in a day for hormone balance (as a nutritionist),Hannah Malu,183,Keeping a stable blood sugar is important for overall hormone health because hormones are like a little interconnected system that needs all parts to be balanced.,Explanatory / Holistic View
YRK9jVNfyj0,https://www.youtube.com/watch?v=YRK9jVNfyj0,What I eat in a day for hormone balance (as a nutritionist),Hannah Malu,184,"Warm foods can be a good idea, especially in stressful phases, because they tend to calm our minds down.",Practical Advice / Explanatory
YRK9jVNfyj0,https://www.youtube.com/watch?v=YRK9jVNfyj0,What I eat in a day for hormone balance (as a nutritionist),Hannah Malu,185,Smart snacking involves protein and/or fat-rich options (not only carbs) to avoid blood sugar spikes.,Practical Advice / Cautionary
YRK9jVNfyj0,https://www.youtube.com/watch?v=YRK9jVNfyj0,What I eat in a day for hormone balance (as a nutritionist),Hannah Malu,186,"Cauliflower, like other cruciferous vegetables (broccoli, Brussels sprouts), is particularly good for hormone balance because it helps with estrogen detox.",Ingredient Benefit / Evidence-Based
YRK9jVNfyj0,https://www.youtube.com/watch?v=YRK9jVNfyj0,What I eat in a day for hormone balance (as a nutritionist),Hannah Malu,187,"German rye bread that has been frozen increases its fiber content by turning the starch into resistant starch, which makes our gut happy.",Ingredient Benefit / Practical Advice
YRK9jVNfyj0,https://www.youtube.com/watch?v=YRK9jVNfyj0,What I eat in a day for hormone balance (as a nutritionist),Hannah Malu,188,Kimchi is a good gut food.,Ingredient Benefit / Practical Advice
YRK9jVNfyj0,https://www.youtube.com/watch?v=YRK9jVNfyj0,What I eat in a day for hormone balance (as a nutritionist),Hannah Malu,189,Eating enough fats is crucial for having healthy hormones.,Practical Advice / Evidence-Based
YRK9jVNfyj0,https://www.youtube.com/watch?v=YRK9jVNfyj0,What I eat in a day for hormone balance (as a nutritionist),Hannah Malu,190,"Our hormones dictate basically everything in our body and in our mind, making it important to always take care of them.",Motivational / Holistic View
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,191,Recent research found that people with anxiety have less choline in their brain than those without anxiety disorders.,Evidence-Based Finding
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,192,"Anxiety disorders are complex conditions fueled by many contributing factors, affecting up to 30% of the population.",Contextual / Explanatory
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,193,"Anxiety is not just a mindset problem, but a whole-body nervous system state where the brain, a physical organ, requires physical nutrients to function properly.",Reframe / Foundational Principle
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,194,"Research increasingly suggests that nutrients like choline may contribute to how calm, flexible, and resilient your brain can be under stress.",Potential Role / Evidence-Based
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,195,"Much of the information online about 'magical supplements' for anxiety or depression is unreliable, as most supplements do not show results in rigorous research.",Cautionary / Critical View
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,196,"The meta-analysis linking anxiety and low choline was published in the 'Nature Journal Molecular Psychiatry,' which is a very trustworthy, peer-reviewed, high-quality journal.",Credibility Assessment
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,197,"This meta-analysis, combining 25 studies with 370 anxious and 342 non-anxious participants, found that people with anxiety had 8% less choline on average.",Data-Driven / Specific Study Finding
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,198,"This meta-analysis is the first to show a chemical difference (lower choline) in the brains of people with and without anxiety, suggesting a potential biomarker.",Expert Opinion / Significance of Finding
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,199,"When evaluating supplements for anxiety or depression, it is crucial to ask good questions and understand that much information around supplements is overblown.",Practical Advice / Critical Thinking
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,200,"Lower choline levels might cause the brain to struggle to downshift from fight-or-flight mode or think clearly, making anxiety harder to regulate, though it does not cause anxiety on its own.",Hypothesis / Nuanced Causal Claim
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,201,"Anxiety is influenced by multiple factors beyond choline, including an overactive amygdala, underactive prefrontal cortex, excess norepinephrine, trauma, and habitual avoidance responses.",Holistic View / Multiple Factors
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,202,It is currently unknown whether lower choline levels are a cause of anxiety or an effect of constant fight-flight-freeze responses depleting choline.,Causal Ambiguity / Research Gap
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,203,"The association between anxiety and brain chemistry differences or nutrient availability suggests a shift away from shame and towards a holistic, systems-thinking approach to wellness.",Motivational / Paradigm Shift
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,204,There is very little direct research on the effectiveness of choline supplementation for anxiety.,Research Gap / Evidence Limitation
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,205,"You should not rush to buy choline supplements as this research is early, correlational (not causal), and choline is not a magic fix; always consult a doctor.",Cautionary / Practical Advice
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,206,"Excessive choline intake can lead to adverse effects like a fishy body odor, liver harm, and headaches, underscoring that 'more is not always better' with supplements.",Cautionary / Side Effects
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,207,"Established interventions with decades of research supporting their effectiveness for anxiety include sleep, exercise, nutrition (e.g., Mediterranean Diet), therapy (CBT, exposure therapy), meditation, nature time, and social support.",Evidence-Based / Established Interventions
85gnTCbA_kI,https://www.youtube.com/watch?v=85gnTCbA_kI,New Brain Research Links Anxiety to Low Choline,Therapy in a Nutshell,208,Rigorous adherence to the Mediterranean Diet can decrease your risk of anxiety by 30%.,Specific Data / Evidence-Based
m2COxGfX2W4,https://www.youtube.com/watch?v=m2COxGfX2W4,"Zachary Levi Discusses Mental Health, Radical Self-Acceptance, and Building Stories That Matter",Navy SEAL Foundation,209,"Wildwood Studios is being built with the mission to create ""organic human-made content,"" aiming for a more authentic and artist-driven approach to production.","Visionary, Mission Statement"
m2COxGfX2W4,https://www.youtube.com/watch?v=m2COxGfX2W4,"Zachary Levi Discusses Mental Health, Radical Self-Acceptance, and Building Stories That Matter",Navy SEAL Foundation,210,Empathy involves the immediate act of putting oneself in the shoes of those who experience tragedy and those who are subsequently affected by it.,"Personal Insight, Definition of Empathy"
m2COxGfX2W4,https://www.youtube.com/watch?v=m2COxGfX2W4,"Zachary Levi Discusses Mental Health, Radical Self-Acceptance, and Building Stories That Matter",Navy SEAL Foundation,211,"The current studio system often exploits its workforce by ""squeezing every last ounce of energy, time, and money"" to prioritize better bottom lines and please shareholders.","Critique, Problem Identification"
m2COxGfX2W4,https://www.youtube.com/watch?v=m2COxGfX2W4,"Zachary Levi Discusses Mental Health, Radical Self-Acceptance, and Building Stories That Matter",Navy SEAL Foundation,212,"While capitalism is arguably the best economic system, it is prone to ego and greed without the check of consciousness, necessitating the development of a better, more conscientious system.","Critique, Philosophical Stance, Solution Proposal"
m2COxGfX2W4,https://www.youtube.com/watch?v=m2COxGfX2W4,"Zachary Levi Discusses Mental Health, Radical Self-Acceptance, and Building Stories That Matter",Navy SEAL Foundation,213,"Early film pioneers like Charlie Chaplin and Mary Pickford founded United Artists over a century ago to empower artists and counteract greedy, power-hungry studio heads who lacked creative vision and concern for artists or audience.","Historical Precedent, Advocacy"
m2COxGfX2W4,https://www.youtube.com/watch?v=m2COxGfX2W4,"Zachary Levi Discusses Mental Health, Radical Self-Acceptance, and Building Stories That Matter",Navy SEAL Foundation,214,"There is a continuous need for an ""alternative"" or ""rebel alliance"" within the production system to counteract corporate ""empires"" and foster a model focused on human flourishing.","Solution Proposal, Advocacy, Visionary"
m2COxGfX2W4,https://www.youtube.com/watch?v=m2COxGfX2W4,"Zachary Levi Discusses Mental Health, Radical Self-Acceptance, and Building Stories That Matter",Navy SEAL Foundation,215,"Standard long work hours (12-16 hour days) and insufficient ""turnarounds"" in Hollywood production schedules severely damage the mental, emotional, and physical well-being of the crew.","Problem Identification, Cautionary"
m2COxGfX2W4,https://www.youtube.com/watch?v=m2COxGfX2W4,"Zachary Levi Discusses Mental Health, Radical Self-Acceptance, and Building Stories That Matter",Navy SEAL Foundation,216,"Deep-seated, unhealed trauma can remain hidden even after initial therapy and self-exploration, only surfacing later in life to reveal previously unknown issues.","Personal Insight, Psychological Observation"
m2COxGfX2W4,https://www.youtube.com/watch?v=m2COxGfX2W4,"Zachary Levi Discusses Mental Health, Radical Self-Acceptance, and Building Stories That Matter",Navy SEAL Foundation,217,"Unhealed trauma often manifests as unhealthy behaviors, which are subconsciously driven by efforts to avoid pain, find one's place in the world, or prove self-worth, without the individual even realizing the underlying cause.","Personal Insight, Psychological Explanation"
m2COxGfX2W4,https://www.youtube.com/watch?v=m2COxGfX2W4,"Zachary Levi Discusses Mental Health, Radical Self-Acceptance, and Building Stories That Matter",Navy SEAL Foundation,218,"Specific therapy programs, such as those offered at ""Beyond,"" are highly effective for healing deep-seated emotional issues, and their veteran-focused programs are strongly recommended for healing and support.","Endorsement, Advocacy, Practical Advice"
m2COxGfX2W4,https://www.youtube.com/watch?v=m2COxGfX2W4,"Zachary Levi Discusses Mental Health, Radical Self-Acceptance, and Building Stories That Matter",Navy SEAL Foundation,219,Openly sharing personal vulnerabilities regarding mental health and one's healing journey is both inspiring and extremely helpful for others.,"Motivational, Advocacy, Personal Insight"
m2COxGfX2W4,https://www.youtube.com/watch?v=m2COxGfX2W4,"Zachary Levi Discusses Mental Health, Radical Self-Acceptance, and Building Stories That Matter",Navy SEAL Foundation,220,"Radical self-acceptance, healing, and emotional wellness are vital messages that should be championed publicly through personal experience to promote overall well-being.","Core Philosophy, Motivational, Advocacy"
m2COxGfX2W4,https://www.youtube.com/watch?v=m2COxGfX2W4,"Zachary Levi Discusses Mental Health, Radical Self-Acceptance, and Building Stories That Matter",Navy SEAL Foundation,221,"Unchecked capitalism, when not balanced with consciousness or conscientiousness, inevitably leads to problems rooted in ego and greed.","Critique, Philosophical Stance"
m2COxGfX2W4,https://www.youtube.com/watch?v=m2COxGfX2W4,"Zachary Levi Discusses Mental Health, Radical Self-Acceptance, and Building Stories That Matter",Navy SEAL Foundation,222,"The historical example of United Artists demonstrates a century-long necessity for artist-owned alternatives to combat studio systems driven by greed, power, and a lack of creative vision.","Historical Precedent, Advocacy"
m2COxGfX2W4,https://www.youtube.com/watch?v=m2COxGfX2W4,"Zachary Levi Discusses Mental Health, Radical Self-Acceptance, and Building Stories That Matter",Navy SEAL Foundation,223,"The existing production system must be redesigned to prioritize ""human flourishing"" rather than merely satisfying corporate bottom lines.","Solution Proposal, Visionary"
m2COxGfX2W4,https://www.youtube.com/watch?v=m2COxGfX2W4,"Zachary Levi Discusses Mental Health, Radical Self-Acceptance, and Building Stories That Matter",Navy SEAL Foundation,224,"""Organic human-made content"" is a necessary alternative to the exploitative and impersonal content often produced by the profit-driven studio system.","Solution Proposal, Contrarian View"
s5b4vaakSGc,https://www.youtube.com/watch?v=s5b4vaakSGc,"The Supplements That Quiet GERD, Heartburn & Acid Reflux Fast","Dr. Michael Ruscio, DC, DNM",225,"Histamines are inflammatory signaling molecules of the immune system, and a high dietary intake of histamine can increase inflammation and flare reflux, especially in individuals with existing high inflammation.",Explanatory / Causal / Mechanism-Based
s5b4vaakSGc,https://www.youtube.com/watch?v=s5b4vaakSGc,"The Supplements That Quiet GERD, Heartburn & Acid Reflux Fast","Dr. Michael Ruscio, DC, DNM",226,A clinical trial found that a high FODMAP diet led to worse reflux in GERD and IBS patients compared to a low FODMAP diet.,Data-Driven / Evidence-Referenced
s5b4vaakSGc,https://www.youtube.com/watch?v=s5b4vaakSGc,"The Supplements That Quiet GERD, Heartburn & Acid Reflux Fast","Dr. Michael Ruscio, DC, DNM",227,"A low FODMAP diet restricts prebiotics, thereby starving bacterial overgrowths and reducing SIBO gas levels, which has been shown to improve reflux and allows for successful reintroduction of these foods later.",Evidence-Based / Practical Advice
s5b4vaakSGc,https://www.youtube.com/watch?v=s5b4vaakSGc,"The Supplements That Quiet GERD, Heartburn & Acid Reflux Fast","Dr. Michael Ruscio, DC, DNM",228,It is important to consider a diet mindful of bacterial overgrowth for individuals experiencing reflux.,Practical Advice / Foundational Principle
s5b4vaakSGc,https://www.youtube.com/watch?v=s5b4vaakSGc,"The Supplements That Quiet GERD, Heartburn & Acid Reflux Fast","Dr. Michael Ruscio, DC, DNM",229,"When people experience benefits from going gluten-free, it may be due to a reduction in FODMAPs in their diet (as gluten is high in FODMAPs), rather than an allergy to gluten itself.",Contrarian View / Expert Hypothesis
s5b4vaakSGc,https://www.youtube.com/watch?v=s5b4vaakSGc,"The Supplements That Quiet GERD, Heartburn & Acid Reflux Fast","Dr. Michael Ruscio, DC, DNM",230,"FODMAP reactivity tends to be temporary; improving gut health, for example, with a low FODMAP diet, can balance the system, allowing for successful reintroduction of these foods later.",Optimistic Outlook / Practical Advice
s5b4vaakSGc,https://www.youtube.com/watch?v=s5b4vaakSGc,"The Supplements That Quiet GERD, Heartburn & Acid Reflux Fast","Dr. Michael Ruscio, DC, DNM",231,"The belief that feeling better after removing gluten indicates permanent gluten reactivity is usually incorrect, as FODMAP reactivity, which gluten can trigger, is often temporary.",Contrarian View / Expert Opinion
s5b4vaakSGc,https://www.youtube.com/watch?v=s5b4vaakSGc,"The Supplements That Quiet GERD, Heartburn & Acid Reflux Fast","Dr. Michael Ruscio, DC, DNM",232,"Common histamine-rich foods to avoid include alcohol, vinegar and other vinegar-rich foods, certain vegetables (tomatoes, spinach), fruits (avocado, citrus, strawberry, banana), soy products, and leftovers past roughly the 24-hour mark.",Practical Advice / Dietary Guidance
s5b4vaakSGc,https://www.youtube.com/watch?v=s5b4vaakSGc,"The Supplements That Quiet GERD, Heartburn & Acid Reflux Fast","Dr. Michael Ruscio, DC, DNM",233,"Curcumin, an anti-inflammatory spice, at a dose of 1 gram per day, showed comparable efficacy to omeprazole (Prilosec) for improving dyspepsia (indigestion) in a clinical trial of 151 patients.",Data-Driven / Evidence-Based / Alternative Treatment
s5b4vaakSGc,https://www.youtube.com/watch?v=s5b4vaakSGc,"The Supplements That Quiet GERD, Heartburn & Acid Reflux Fast","Dr. Michael Ruscio, DC, DNM",234,"While acid suppression with medications like omeprazole is justifiable in the short term, it is not ideal and can have deleterious effects.",Cautionary / Critical Analysis
s5b4vaakSGc,https://www.youtube.com/watch?v=s5b4vaakSGc,"The Supplements That Quiet GERD, Heartburn & Acid Reflux Fast","Dr. Michael Ruscio, DC, DNM",235,"Curcumin improves reflux partly by its anti-inflammatory action, specifically by suppressing the inflammatory pathway known as NF-kappa B.",Mechanism-Based / Explanatory
s5b4vaakSGc,https://www.youtube.com/watch?v=s5b4vaakSGc,"The Supplements That Quiet GERD, Heartburn & Acid Reflux Fast","Dr. Michael Ruscio, DC, DNM",236,"Melatonin (3 mg at bedtime) was found in a 2010 clinical trial to improve lower esophageal tone in GERD patients, a benefit not observed with omeprazole, in addition to improving heartburn and pain.",Data-Driven / Evidence-Based / Comparative
s5b4vaakSGc,https://www.youtube.com/watch?v=s5b4vaakSGc,"The Supplements That Quiet GERD, Heartburn & Acid Reflux Fast","Dr. Michael Ruscio, DC, DNM",237,"Pairing curcumin and melatonin for GERD management makes sense due to their multiple benefits, including curcumin's anti-inflammatory action for reflux and joint pain, and melatonin's ability to improve sleep and act as an antioxidant.",Holistic Approach / Practical Recommendation
s5b4vaakSGc,https://www.youtube.com/watch?v=s5b4vaakSGc,"The Supplements That Quiet GERD, Heartburn & Acid Reflux Fast","Dr. Michael Ruscio, DC, DNM",238,Stress reduction is an important part of GERD symptom management because stress can worsen symptoms and is associated with distortions in the autonomic nervous system in GERD patients.,Foundational Principle / Holistic Health
s5b4vaakSGc,https://www.youtube.com/watch?v=s5b4vaakSGc,"The Supplements That Quiet GERD, Heartburn & Acid Reflux Fast","Dr. Michael Ruscio, DC, DNM",239,"Auricular (ear) vagal nerve stimulating devices, such as the Veu stem, are recommended for balancing the brain, shifting towards a more parasympathetic state, and increasing vagus nerve function, which is strongly anti-inflammatory.",Practical Recommendation / Technology-Driven / Mechanism-Based
w3qc6GYnAU0,https://www.youtube.com/watch?v=w3qc6GYnAU0,Building Healthy Attachment Relationships after Childhood Trauma,Therapy in a Nutshell,240,"Broken relationships are truly one of the most harmful, long-lasting results of childhood trauma.",Problem Identification / Causal
w3qc6GYnAU0,https://www.youtube.com/watch?v=w3qc6GYnAU0,Building Healthy Attachment Relationships after Childhood Trauma,Therapy in a Nutshell,241,"Attachment styles can change and evolve as you become healthier, and you can learn how to build healthy relationships and heal the broken parts of yourself.",Hopeful / Solution-Oriented
w3qc6GYnAU0,https://www.youtube.com/watch?v=w3qc6GYnAU0,Building Healthy Attachment Relationships after Childhood Trauma,Therapy in a Nutshell,242,"Your early relationships strongly influence your 'love maps,' dictating how you give and receive love and what feels normal, comfortable, or loving to you.",Causal / Foundational Principle
w3qc6GYnAU0,https://www.youtube.com/watch?v=w3qc6GYnAU0,Building Healthy Attachment Relationships after Childhood Trauma,Therapy in a Nutshell,243,The most damaging aspect of childhood trauma is how it harms your ability to have safe and healthy relationships as an adult.,Problem Identification / Causal
w3qc6GYnAU0,https://www.youtube.com/watch?v=w3qc6GYnAU0,Building Healthy Attachment Relationships after Childhood Trauma,Therapy in a Nutshell,244,"Toxic families teach, through example, that love and abuse are usually connected, and that you don't deserve to be treated well or will be punished for speaking up.",Problem Identification / Experiential
w3qc6GYnAU0,https://www.youtube.com/watch?v=w3qc6GYnAU0,Building Healthy Attachment Relationships after Childhood Trauma,Therapy in a Nutshell,245,"It's common for individuals with insecure attachment to dive quickly and intensely into relationships without knowing if the person is safe, leading to later breakdowns.",Behavioral Observation / Problem Identification
w3qc6GYnAU0,https://www.youtube.com/watch?v=w3qc6GYnAU0,Building Healthy Attachment Relationships after Childhood Trauma,Therapy in a Nutshell,246,"People with a secure attachment style are comfortable with closeness and independence, trust others to be supportive, and can both give and receive love in healthy, balanced ways.",Definition / Factual
w3qc6GYnAU0,https://www.youtube.com/watch?v=w3qc6GYnAU0,Building Healthy Attachment Relationships after Childhood Trauma,Therapy in a Nutshell,247,Secure attachment doesn't mean always feeling safe or happy and never fighting; it means being able to work through fights or differences in a healthy way.,Clarification / Myth Busting
w3qc6GYnAU0,https://www.youtube.com/watch?v=w3qc6GYnAU0,Building Healthy Attachment Relationships after Childhood Trauma,Therapy in a Nutshell,248,"Rebuilding healthy, secure attachment is a slow and gradual process with no quick fixes, but effective solutions do exist.",Practical Advice / Realistic Expectation
w3qc6GYnAU0,https://www.youtube.com/watch?v=w3qc6GYnAU0,Building Healthy Attachment Relationships after Childhood Trauma,Therapy in a Nutshell,249,Relationships are always there to be your teacher and provide some of the most powerful settings for neuroplasticity to happen.,Motivational / Scientific Explanation
w3qc6GYnAU0,https://www.youtube.com/watch?v=w3qc6GYnAU0,Building Healthy Attachment Relationships after Childhood Trauma,Therapy in a Nutshell,250,"Every experience of safety helps rewire the brain, with consistent signals like a gentle tone, kind eyes, and predictable behavior activating the parasympathetic system and shifting us into calm.",Scientific Explanation / Solution-Oriented
w3qc6GYnAU0,https://www.youtube.com/watch?v=w3qc6GYnAU0,Building Healthy Attachment Relationships after Childhood Trauma,Therapy in a Nutshell,251,"In adulthood, caring partners or friends can model calmness, offer comfort, and stay present when we're disregulated, allowing our nervous system to borrow their regulation until those patterns become internalized, literally rewiring the brain to self-soothe.",Scientific Explanation / Practical Advice
w3qc6GYnAU0,https://www.youtube.com/watch?v=w3qc6GYnAU0,Building Healthy Attachment Relationships after Childhood Trauma,Therapy in a Nutshell,252,"Cultivate a growth mindset as you build healthy attachment, understanding that you won't do everything perfectly, not all relationships will last, and mistakes are opportunities to learn to apologize and make repairs.",Practical Advice / Growth Mindset
w3qc6GYnAU0,https://www.youtube.com/watch?v=w3qc6GYnAU0,Building Healthy Attachment Relationships after Childhood Trauma,Therapy in a Nutshell,253,"Don't believe the voices that tell you that you're broken, unlovable, or defective, as the ability to form healthy attachments consists of skills that can be learned on both a cognitive and a nervous system level.",Motivational / Self-Compassion
w3qc6GYnAU0,https://www.youtube.com/watch?v=w3qc6GYnAU0,Building Healthy Attachment Relationships after Childhood Trauma,Therapy in a Nutshell,254,"Deep healing happens in relationships; if you've been through trauma, take small, safe risks in forming connections and learn to tolerate the vulnerability that comes with healthy closeness.",Motivational / Practical Advice
w3qc6GYnAU0,https://www.youtube.com/watch?v=w3qc6GYnAU0,Building Healthy Attachment Relationships after Childhood Trauma,Therapy in a Nutshell,255,"As you do the work, you'll gradually connect with healthier people, build longer-lasting, high-quality relationships, and learn from experience that you are lovable and that some people really are trustworthy and safe.",Hopeful / Outcome-Oriented
-E6-3gRB2OI,https://www.youtube.com/watch?v=-E6-3gRB2OI,How Social Media Is Shaping Mental Health and Identity (with Motivated Mind's Scott Lynch),Navy SEAL Foundation,256,"Scott Lynch's mission is to help people challenge their limiting beliefs, reframe their inner dialogue, and live with resilience and purpose.",Motivational/Personal Philosophy
-E6-3gRB2OI,https://www.youtube.com/watch?v=-E6-3gRB2OI,How Social Media Is Shaping Mental Health and Identity (with Motivated Mind's Scott Lynch),Navy SEAL Foundation,257,A personal tragedy—losing his best friend to suicide at 24—was the catalyst that redirected Scott Lynch's life toward helping others before they reached a breaking point.,Personal Narrative/Motivational
-E6-3gRB2OI,https://www.youtube.com/watch?v=-E6-3gRB2OI,How Social Media Is Shaping Mental Health and Identity (with Motivated Mind's Scott Lynch),Navy SEAL Foundation,258,"Scott Lynch walked away from a successful business career, including 1.7 million in equity, to pursue a higher calling focused on mental health and personal growth.",Personal Narrative/Motivational
-E6-3gRB2OI,https://www.youtube.com/watch?v=-E6-3gRB2OI,How Social Media Is Shaping Mental Health and Identity (with Motivated Mind's Scott Lynch),Navy SEAL Foundation,259,"The average human attention span is 'absolutely horrific,' which is a primary reason for the popularity of short-form video content.",Observation/Insight/Data-Driven
-E6-3gRB2OI,https://www.youtube.com/watch?v=-E6-3gRB2OI,How Social Media Is Shaping Mental Health and Identity (with Motivated Mind's Scott Lynch),Navy SEAL Foundation,260,"Content creators should adapt their approach to where human attention is naturally flowing, rather than trying to force attention onto different paths.",Strategic Rationale/Practical Advice
-E6-3gRB2OI,https://www.youtube.com/watch?v=-E6-3gRB2OI,How Social Media Is Shaping Mental Health and Identity (with Motivated Mind's Scott Lynch),Navy SEAL Foundation,261,"Modern audiences, being busy and overstimulated, desire a specific story arc in content, including a hook, clear lessons, practical takeaways, and a concise conclusion.",Observation/Insight/Practical Advice
-E6-3gRB2OI,https://www.youtube.com/watch?v=-E6-3gRB2OI,How Social Media Is Shaping Mental Health and Identity (with Motivated Mind's Scott Lynch),Navy SEAL Foundation,262,"The core problem Scott Lynch aims to solve for people is a lack of clarity, coupled with a need for 'permission to be human.'",Personal Philosophy/Problem-Solution
-E6-3gRB2OI,https://www.youtube.com/watch?v=-E6-3gRB2OI,How Social Media Is Shaping Mental Health and Identity (with Motivated Mind's Scott Lynch),Navy SEAL Foundation,263,"Providing 'permission to be human' means empowering individuals to question, fail, make mistakes, and design life on their own terms.",Personal Philosophy/Practical Advice
-E6-3gRB2OI,https://www.youtube.com/watch?v=-E6-3gRB2OI,How Social Media Is Shaping Mental Health and Identity (with Motivated Mind's Scott Lynch),Navy SEAL Foundation,264,"In the self-help and motivational space, there is no one-size-fits-all solution, and a multitude of angles are necessary to address diverse individual needs.",Observation/Insight/Contrarian View
-E6-3gRB2OI,https://www.youtube.com/watch?v=-E6-3gRB2OI,How Social Media Is Shaping Mental Health and Identity (with Motivated Mind's Scott Lynch),Navy SEAL Foundation,265,Clarity is achieved by removing noise and unnecessary stimulation from one's life to facilitate deep introspection about current identity and future aspirations.,Personal Philosophy/Practical Advice
-E6-3gRB2OI,https://www.youtube.com/watch?v=-E6-3gRB2OI,How Social Media Is Shaping Mental Health and Identity (with Motivated Mind's Scott Lynch),Navy SEAL Foundation,266,Scott Lynch is shifting his podcast to a video-first format on YouTube because video creates a different dimension and a much deeper connection with the audience compared to audio-first.,Strategic Rationale/Observation
-E6-3gRB2OI,https://www.youtube.com/watch?v=-E6-3gRB2OI,How Social Media Is Shaping Mental Health and Identity (with Motivated Mind's Scott Lynch),Navy SEAL Foundation,267,"A strategic shift towards offering less content, but with increased intentionality, allows for higher quality output and deeper engagement, such as through a Patreon community for real-time interaction.",Strategic Rationale/Practical Advice
-E6-3gRB2OI,https://www.youtube.com/watch?v=-E6-3gRB2OI,How Social Media Is Shaping Mental Health and Identity (with Motivated Mind's Scott Lynch),Navy SEAL Foundation,268,A digital cannabis company utilizes sophisticated algorithms and machine learning to accurately match consumers to specific strains based on their preferences and needs.,Factual/Business Description
-E6-3gRB2OI,https://www.youtube.com/watch?v=-E6-3gRB2OI,How Social Media Is Shaping Mental Health and Identity (with Motivated Mind's Scott Lynch),Navy SEAL Foundation,269,"Cannabis has demonstrated positive potential benefits for individuals across a broad age range, from 21 to 81 years old, based on personal observation.",Evidence-Referenced (personal observation)/Advocacy
-E6-3gRB2OI,https://www.youtube.com/watch?v=-E6-3gRB2OI,How Social Media Is Shaping Mental Health and Identity (with Motivated Mind's Scott Lynch),Navy SEAL Foundation,270,"A personal year focused on 'subtraction' (reducing commitments) has led to feeling more fulfilled and lighter, reversing past burnout caused by excessive activity.",Personal Experience/Practical Advice
